model,strategy,student_id,student_name,question_number,n_trials,mean_score,std_dev,variance,min_score,max_score,range,cv_percent,consistency,all_scores
chatgpt,lenient,student_13,Mahasiswa 13,7,10,1.92,0.10327955589886444,0.010666666666666665,1.8,2.0,0.19999999999999996,5.37914353639919,Excellent,"1.80,1.80,1.80,2.00,2.00,2.00,1.80,2.00,2.00,2.00"
chatgpt,lenient,student_14,Mahasiswa 14,1,10,3.3,0.2160246899469286,0.04666666666666664,3.2,3.9,0.6999999999999997,6.546202725664503,Good,"3.20,3.20,3.30,3.20,3.30,3.20,3.20,3.90,3.20,3.30"
chatgpt,lenient,student_14,Mahasiswa 14,2,10,2.9899999999999998,0.03162277660168382,0.0010000000000000018,2.9,3.0,0.10000000000000009,1.0576179465446094,Excellent,"3.00,3.00,3.00,3.00,3.00,2.90,3.00,3.00,3.00,3.00"
chatgpt,lenient,student_14,Mahasiswa 14,3,10,2.72,0.04216370213557824,0.001777777777777765,2.7,2.8,0.09999999999999964,1.5501361079256706,Excellent,"2.70,2.70,2.70,2.70,2.80,2.70,2.70,2.70,2.80,2.70"
chatgpt,lenient,student_14,Mahasiswa 14,4,10,2.7,0.0,0.0,2.7,2.7,0.0,0.0,Excellent,"2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70"
chatgpt,lenient,student_14,Mahasiswa 14,5,10,1.8,0.0,0.0,1.8,1.8,0.0,0.0,Excellent,"1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80"
chatgpt,lenient,student_14,Mahasiswa 14,6,10,3.19,0.03162277660168382,0.0010000000000000018,3.1,3.2,0.10000000000000009,0.9913096113380507,Excellent,"3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.10,3.20,3.20"
chatgpt,lenient,student_14,Mahasiswa 14,7,10,2.7,0.0,0.0,2.7,2.7,0.0,0.0,Excellent,"2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70"
chatgpt,lenient,student_15,Mahasiswa 15,1,10,3.18,0.06324555320336764,0.004000000000000007,3.0,3.2,0.20000000000000018,1.9888538743197368,Excellent,"3.20,3.20,3.20,3.20,3.20,3.20,3.00,3.20,3.20,3.20"
chatgpt,lenient,student_15,Mahasiswa 15,2,10,2.73,0.09486832980505132,0.008999999999999987,2.7,3.0,0.2999999999999998,3.4750303957894255,Excellent,"2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,3.00,2.70"
chatgpt,lenient,student_15,Mahasiswa 15,3,10,2.59,0.32472210341220153,0.1054444444444445,2.0,3.0,1.0,12.537532950278052,Good,"2.70,2.70,2.00,2.70,2.00,2.70,3.00,2.70,2.70,2.70"
chatgpt,lenient,student_15,Mahasiswa 15,4,10,2.0100000000000002,0.03162277660168382,0.0010000000000000018,2.0,2.1,0.10000000000000009,1.5732724677454635,Excellent,"2.00,2.00,2.00,2.00,2.00,2.10,2.00,2.00,2.00,2.00"
chatgpt,lenient,student_15,Mahasiswa 15,5,10,1.8,0.0,0.0,1.8,1.8,0.0,0.0,Excellent,"1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80"
chatgpt,lenient,student_15,Mahasiswa 15,6,10,3.12,0.06324555320336764,0.004000000000000007,3.0,3.2,0.20000000000000018,2.027101064210501,Excellent,"3.10,3.20,3.20,3.20,3.10,3.10,3.10,3.10,3.00,3.10"
chatgpt,lenient,student_15,Mahasiswa 15,7,10,2.0,0.0,0.0,2.0,2.0,0.0,0.0,Excellent,"2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00"
chatgpt,lenient,student_16,Mahasiswa 16,1,10,3.88,0.0632455532033675,0.003999999999999989,3.7,3.9,0.19999999999999973,1.6300400310146261,Excellent,"3.90,3.90,3.90,3.70,3.90,3.90,3.90,3.90,3.90,3.90"
chatgpt,lenient,student_16,Mahasiswa 16,2,10,3.7000000000000006,4.681111291435602e-16,2.1912802922805884e-31,3.7,3.7,0.0,1.2651652139015136e-14,Excellent,"3.70,3.70,3.70,3.70,3.70,3.70,3.70,3.70,3.70,3.70"
chatgpt,lenient,student_16,Mahasiswa 16,3,10,2.9099999999999997,0.1449137674618943,0.020999999999999977,2.7,3.0,0.2999999999999998,4.979854551955131,Excellent,"3.00,3.00,3.00,3.00,2.70,3.00,3.00,2.70,3.00,2.70"
chatgpt,lenient,student_16,Mahasiswa 16,4,10,3.06,0.051639777949432274,0.0026666666666666718,3.0,3.1,0.10000000000000009,1.6875744427919042,Excellent,"3.00,3.10,3.10,3.00,3.00,3.00,3.10,3.10,3.10,3.10"
chatgpt,lenient,student_16,Mahasiswa 16,5,10,3.3,0.0,0.0,3.3,3.3,0.0,0.0,Excellent,"3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30"
chatgpt,lenient,student_16,Mahasiswa 16,6,10,3.88,0.0632455532033675,0.003999999999999989,3.7,3.9,0.19999999999999973,1.6300400310146261,Excellent,"3.90,3.90,3.90,3.90,3.90,3.90,3.70,3.90,3.90,3.90"
chatgpt,lenient,student_16,Mahasiswa 16,7,10,3.02,0.06324555320336764,0.004000000000000007,3.0,3.2,0.20000000000000018,2.094223616005551,Excellent,"3.00,3.00,3.00,3.20,3.00,3.00,3.00,3.00,3.00,3.00"
chatgpt,zero,student_01,Mahasiswa 1,1,10,2.8099999999999996,0.3178049716414141,0.10099999999999999,2.0,3.0,1.0,11.309785467665984,Good,"3.00,2.70,3.00,2.70,3.00,3.00,3.00,3.00,2.00,2.70"
chatgpt,zero,student_01,Mahasiswa 1,2,10,1.9300000000000002,0.11595018087284056,0.013444444444444443,1.7,2.0,0.30000000000000004,6.007781392375159,Excellent,"1.70,2.00,2.00,2.00,1.80,2.00,2.00,1.80,2.00,2.00"
chatgpt,zero,student_01,Mahasiswa 1,3,10,1.1,0.0,0.0,1.1,1.1,0.0,0.0,Excellent,"1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_01,Mahasiswa 1,4,10,1.1,0.0,0.0,1.1,1.1,0.0,0.0,Excellent,"1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_01,Mahasiswa 1,5,10,1.1,0.0,0.0,1.1,1.1,0.0,0.0,Excellent,"1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_01,Mahasiswa 1,6,10,2.12,0.10327955589886455,0.010666666666666687,2.0,2.2,0.20000000000000018,4.87167716504078,Excellent,"2.00,2.20,2.20,2.20,2.00,2.00,2.00,2.20,2.20,2.20"
chatgpt,zero,student_01,Mahasiswa 1,7,10,1.1199999999999999,0.04216370213557834,0.001777777777777773,1.1,1.2,0.09999999999999987,3.764616262105209,Excellent,"1.10,1.20,1.10,1.10,1.10,1.10,1.10,1.20,1.10,1.10"
chatgpt,zero,student_02,Mahasiswa 2,1,10,3.18,0.06324555320336764,0.004000000000000007,3.0,3.2,0.20000000000000018,1.9888538743197368,Excellent,"3.20,3.00,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20"
chatgpt,zero,student_02,Mahasiswa 2,2,10,1.92,0.10327955589886444,0.010666666666666663,1.8,2.0,0.19999999999999996,5.37914353639919,Excellent,"2.00,1.80,1.80,2.00,1.80,2.00,2.00,2.00,1.80,2.00"
chatgpt,zero,student_02,Mahasiswa 2,3,10,1.1,0.0,0.0,1.1,1.1,0.0,0.0,Excellent,"1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_02,Mahasiswa 2,4,10,1.1,0.0,0.0,1.1,1.1,0.0,0.0,Excellent,"1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_02,Mahasiswa 2,5,10,1.1099999999999999,0.03162277660168376,0.0009999999999999976,1.1,1.2,0.09999999999999987,2.848898792944483,Excellent,"1.10,1.10,1.10,1.20,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_02,Mahasiswa 2,6,10,3.02,0.09189365834726823,0.00844444444444446,2.9,3.2,0.30000000000000027,3.042836369114842,Excellent,"3.00,3.20,3.00,3.00,3.00,2.90,3.10,3.00,2.90,3.10"
chatgpt,zero,student_02,Mahasiswa 2,7,10,1.98,0.06324555320336757,0.0039999999999999975,1.8,2.0,0.19999999999999996,3.1942198587559383,Excellent,"2.00,2.00,2.00,2.00,2.00,2.00,1.80,2.00,2.00,2.00"
chatgpt,zero,student_03,Mahasiswa 3,1,10,3.18,0.06324555320336764,0.004000000000000007,3.0,3.2,0.20000000000000018,1.9888538743197368,Excellent,"3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.00,3.20"
chatgpt,zero,student_03,Mahasiswa 3,2,10,2.0300000000000002,0.048304589153964836,0.0023333333333333374,2.0,2.1,0.10000000000000009,2.379536411525361,Excellent,"2.00,2.00,2.00,2.00,2.00,2.00,2.10,2.10,2.10,2.00"
chatgpt,zero,student_03,Mahasiswa 3,3,10,1.1099999999999999,0.03162277660168376,0.0009999999999999976,1.1,1.2,0.09999999999999987,2.848898792944483,Excellent,"1.10,1.10,1.10,1.20,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_03,Mahasiswa 3,4,10,1.1,0.0,0.0,1.1,1.1,0.0,0.0,Excellent,"1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_03,Mahasiswa 3,5,10,1.19,0.2183269719175042,0.04766666666666666,1.1,1.8,0.7,18.34680436281548,Good,"1.10,1.10,1.10,1.20,1.10,1.20,1.80,1.10,1.10,1.10"
chatgpt,zero,student_03,Mahasiswa 3,6,10,2.66,0.3977715704047012,0.15822222222222215,2.2,3.0,0.7999999999999998,14.95381843626696,Good,"2.90,3.00,3.00,2.90,2.20,2.20,2.20,3.00,2.20,3.00"
chatgpt,zero,student_03,Mahasiswa 3,7,10,2.0100000000000002,0.11972189997378642,0.014333333333333321,1.8,2.3,0.4999999999999998,5.956313431531662,Excellent,"2.00,2.30,1.80,2.00,2.00,2.00,2.00,2.00,2.00,2.00"
chatgpt,zero,student_05,Mahasiswa 5,1,10,1.9,0.10540925533894596,0.011111111111111106,1.8,2.0,0.19999999999999996,5.547855544155051,Excellent,"1.80,1.80,2.00,2.00,1.80,2.00,2.00,2.00,1.80,1.80"
chatgpt,zero,student_05,Mahasiswa 5,2,10,1.8699999999999999,0.14181364924121767,0.020111111111111114,1.7,2.0,0.30000000000000004,7.583617606482229,Excellent,"1.70,1.70,1.80,1.70,2.00,2.00,2.00,2.00,1.80,2.00"
chatgpt,zero,student_05,Mahasiswa 5,3,10,1.1,0.0,0.0,1.1,1.1,0.0,0.0,Excellent,"1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_05,Mahasiswa 5,4,10,1.1,0.0,0.0,1.1,1.1,0.0,0.0,Excellent,"1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_05,Mahasiswa 5,5,10,1.1,0.0,0.0,1.1,1.1,0.0,0.0,Excellent,"1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_05,Mahasiswa 5,6,10,2.1,0.10540925533894607,0.011111111111111132,2.0,2.2,0.20000000000000018,5.019488349473622,Excellent,"2.20,2.00,2.20,2.20,2.20,2.00,2.00,2.20,2.00,2.00"
chatgpt,zero,student_05,Mahasiswa 5,7,10,1.1099999999999999,0.03162277660168376,0.0009999999999999976,1.1,1.2,0.09999999999999987,2.848898792944483,Excellent,"1.10,1.10,1.10,1.20,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_08,Mahasiswa 8,1,10,1.8400000000000003,0.08432740427115676,0.007111111111111108,1.8,2.0,0.19999999999999996,4.583011101693301,Excellent,"1.80,2.00,1.80,1.80,1.80,1.80,2.00,1.80,1.80,1.80"
chatgpt,zero,student_08,Mahasiswa 8,2,10,1.9600000000000002,0.08432740427115676,0.007111111111111108,1.8,2.0,0.19999999999999996,4.3024185852631,Excellent,"2.00,2.00,2.00,2.00,1.80,2.00,2.00,2.00,1.80,2.00"
chatgpt,zero,student_08,Mahasiswa 8,3,10,1.1099999999999999,0.03162277660168376,0.0009999999999999976,1.1,1.2,0.09999999999999987,2.848898792944483,Excellent,"1.10,1.10,1.10,1.10,1.20,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_08,Mahasiswa 8,4,10,1.1,0.0,0.0,1.1,1.1,0.0,0.0,Excellent,"1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_08,Mahasiswa 8,5,10,1.1800000000000002,0.22010098692292235,0.048444444444444436,1.1,1.8,0.7,18.652626010417144,Good,"1.10,1.10,1.10,1.20,1.10,1.10,1.10,1.80,1.10,1.10"
chatgpt,zero,student_08,Mahasiswa 8,6,10,2.31,0.37549966711037175,0.141,2.0,2.9,0.8999999999999999,16.25539684460484,Good,"2.00,2.90,2.00,2.00,2.20,2.90,2.20,2.00,2.70,2.20"
chatgpt,zero,student_08,Mahasiswa 8,7,10,1.1199999999999999,0.04216370213557834,0.001777777777777773,1.1,1.2,0.09999999999999987,3.764616262105209,Excellent,"1.10,1.10,1.10,1.20,1.10,1.20,1.10,1.10,1.10,1.10"
chatgpt,zero,student_12,Mahasiswa 12,1,10,3.0599999999999996,0.09660917830792967,0.00933333333333335,3.0,3.2,0.20000000000000018,3.1571626898016234,Excellent,"3.00,3.00,3.00,3.20,3.00,3.20,3.00,3.00,3.00,3.20"
chatgpt,zero,student_12,Mahasiswa 12,2,10,2.85,0.15811388300841886,0.02499999999999997,2.7,3.0,0.2999999999999998,5.5478555441550474,Excellent,"3.00,2.70,3.00,2.70,2.70,3.00,3.00,3.00,2.70,2.70"
chatgpt,zero,student_12,Mahasiswa 12,3,10,1.8,0.0,0.0,1.8,1.8,0.0,0.0,Excellent,"1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80"
chatgpt,zero,student_12,Mahasiswa 12,4,10,1.8199999999999998,0.07888106377466154,0.006222222222222221,1.7,2.0,0.30000000000000004,4.334124383223162,Excellent,"1.80,1.90,1.80,1.80,1.80,1.80,1.80,1.70,1.80,2.00"
chatgpt,zero,student_12,Mahasiswa 12,5,10,1.1199999999999999,0.04216370213557834,0.001777777777777773,1.1,1.2,0.09999999999999987,3.764616262105209,Excellent,"1.10,1.20,1.20,1.10,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_12,Mahasiswa 12,6,10,2.9,0.2788866755113585,0.07777777777777775,2.2,3.2,1.0,9.616781914184775,Good,"3.10,2.90,2.90,3.00,3.00,3.00,3.00,2.70,3.20,2.20"
chatgpt,zero,student_12,Mahasiswa 12,7,10,1.1699999999999997,0.04830458915396473,0.002333333333333327,1.1,1.2,0.09999999999999987,4.12859736358673,Excellent,"1.10,1.20,1.20,1.20,1.20,1.10,1.20,1.20,1.20,1.10"
chatgpt,zero,student_13,Mahasiswa 13,1,10,3.16,0.08432740427115686,0.007111111111111124,3.0,3.2,0.20000000000000018,2.668588742758128,Excellent,"3.20,3.20,3.00,3.20,3.20,3.20,3.00,3.20,3.20,3.20"
chatgpt,zero,student_13,Mahasiswa 13,2,10,2.82,0.1549193338482966,0.023999999999999976,2.7,3.0,0.2999999999999998,5.493593398875766,Excellent,"3.00,3.00,2.70,3.00,2.70,2.70,2.70,2.70,3.00,2.70"
chatgpt,zero,student_13,Mahasiswa 13,3,10,1.8,0.0,0.0,1.8,1.8,0.0,0.0,Excellent,"1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80"
chatgpt,zero,student_13,Mahasiswa 13,4,10,1.9,0.10540925533894596,0.011111111111111106,1.8,2.0,0.19999999999999996,5.547855544155051,Excellent,"2.00,2.00,2.00,1.80,1.80,1.80,2.00,2.00,1.80,1.80"
chatgpt,zero,student_13,Mahasiswa 13,5,10,1.32,0.33266599866332397,0.11066666666666668,1.1,1.8,0.7,25.20196959570636,Good,"1.80,1.80,1.10,1.10,1.10,1.10,1.80,1.10,1.10,1.20"
chatgpt,zero,student_13,Mahasiswa 13,6,10,2.42,0.35527766918597925,0.12622222222222212,2.2,3.0,0.7999999999999998,14.680895420908232,Good,"2.20,2.20,2.20,3.00,2.90,2.20,2.20,2.20,2.20,2.90"
chatgpt,zero,student_13,Mahasiswa 13,7,10,1.1,0.0,0.0,1.1,1.1,0.0,0.0,Excellent,"1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_14,Mahasiswa 14,1,10,3.04,0.08432740427115686,0.007111111111111124,3.0,3.2,0.20000000000000018,2.7739277720775277,Excellent,"3.00,3.00,3.00,3.20,3.20,3.00,3.00,3.00,3.00,3.00"
chatgpt,zero,student_14,Mahasiswa 14,2,10,2.0,0.0,0.0,2.0,2.0,0.0,0.0,Excellent,"2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00"
chatgpt,zero,student_14,Mahasiswa 14,3,10,1.8,0.0,0.0,1.8,1.8,0.0,0.0,Excellent,"1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80"
chatgpt,zero,student_14,Mahasiswa 14,4,10,1.8200000000000003,0.04216370213557834,0.001777777777777773,1.8,1.9,0.09999999999999987,2.3166869305262816,Excellent,"1.80,1.90,1.80,1.80,1.80,1.90,1.80,1.80,1.80,1.80"
chatgpt,zero,student_14,Mahasiswa 14,5,10,1.1,0.0,0.0,1.1,1.1,0.0,0.0,Excellent,"1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_14,Mahasiswa 14,6,10,2.85,0.15811388300841886,0.02499999999999997,2.7,3.0,0.2999999999999998,5.5478555441550474,Excellent,"2.70,3.00,2.70,2.70,3.00,3.00,3.00,2.70,3.00,2.70"
chatgpt,zero,student_14,Mahasiswa 14,7,10,1.6600000000000001,0.2951459149490487,0.08711111111111108,1.1,1.8,0.7,17.779874394521002,Good,"1.80,1.10,1.80,1.80,1.80,1.80,1.80,1.10,1.80,1.80"
chatgpt,zero,student_15,Mahasiswa 15,1,10,3.02,0.06324555320336764,0.004000000000000007,3.0,3.2,0.20000000000000018,2.094223616005551,Excellent,"3.20,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00"
chatgpt,zero,student_15,Mahasiswa 15,2,10,1.9600000000000002,0.08432740427115676,0.007111111111111108,1.8,2.0,0.19999999999999996,4.3024185852631,Excellent,"2.00,1.80,2.00,2.00,1.80,2.00,2.00,2.00,2.00,2.00"
chatgpt,zero,student_15,Mahasiswa 15,3,10,1.14,0.051639777949432156,0.002666666666666659,1.1,1.2,0.09999999999999987,4.529805083283523,Excellent,"1.20,1.20,1.20,1.10,1.10,1.20,1.10,1.10,1.10,1.10"
chatgpt,zero,student_15,Mahasiswa 15,4,10,1.1,0.0,0.0,1.1,1.1,0.0,0.0,Excellent,"1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_15,Mahasiswa 15,5,10,1.1,0.0,0.0,1.1,1.1,0.0,0.0,Excellent,"1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10"
chatgpt,zero,student_15,Mahasiswa 15,6,10,3.02,0.07888106377466163,0.006222222222222234,2.9,3.2,0.30000000000000027,2.611955754127868,Excellent,"3.00,3.10,3.00,3.00,3.00,3.00,2.90,3.00,3.20,3.00"
chatgpt,zero,student_15,Mahasiswa 15,7,10,1.13,0.04830458915396473,0.002333333333333327,1.1,1.2,0.09999999999999987,4.274742403005729,Excellent,"1.20,1.10,1.10,1.20,1.10,1.20,1.10,1.10,1.10,1.10"
chatgpt,zero,student_16,Mahasiswa 16,1,10,3.2700000000000005,0.22135943621178647,0.04899999999999996,3.2,3.9,0.6999999999999997,6.769401719014875,Good,"3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.90,3.20"
chatgpt,zero,student_16,Mahasiswa 16,2,10,3.13,0.2213594362117866,0.04900000000000003,2.8,3.7,0.9000000000000004,7.072186460440467,Good,"3.10,3.10,2.80,3.10,3.10,3.10,3.10,3.10,3.70,3.10"
chatgpt,zero,student_16,Mahasiswa 16,3,10,1.9,0.10540925533894596,0.011111111111111106,1.8,2.0,0.19999999999999996,5.547855544155051,Excellent,"2.00,1.80,1.80,1.80,2.00,2.00,1.80,1.80,2.00,2.00"
chatgpt,zero,student_16,Mahasiswa 16,4,10,2.79,0.1449137674618943,0.020999999999999977,2.7,3.0,0.2999999999999998,5.19404184451234,Excellent,"2.70,2.70,2.70,3.00,3.00,3.00,2.70,2.70,2.70,2.70"
chatgpt,zero,student_16,Mahasiswa 16,5,10,3.02,0.06324555320336764,0.004000000000000007,3.0,3.2,0.20000000000000018,2.094223616005551,Excellent,"3.00,3.20,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00"
chatgpt,zero,student_16,Mahasiswa 16,6,10,3.72,0.0632455532033675,0.003999999999999989,3.7,3.9,0.19999999999999973,1.7001492796604165,Excellent,"3.70,3.70,3.70,3.90,3.70,3.70,3.70,3.70,3.70,3.70"
chatgpt,zero,student_16,Mahasiswa 16,7,10,2.12,0.22997584414213793,0.05288888888888891,2.0,2.7,0.7000000000000002,10.847917176515939,Good,"2.30,2.00,2.00,2.00,2.00,2.00,2.20,2.00,2.00,2.70"
gemini,few,student_01,Mahasiswa 1,1,10,3.3699999999999997,0.6583649781424012,0.43344444444444447,2.3,4.0,1.7000000000000002,19.536052763869474,Poor,"2.90,3.30,3.90,2.30,2.50,3.90,3.00,4.00,4.00,3.90"
gemini,few,student_01,Mahasiswa 1,2,10,2.3399999999999994,0.051639777949432274,0.0026666666666666713,2.3,2.4,0.10000000000000009,2.2068281174971065,Excellent,"2.30,2.40,2.30,2.30,2.30,2.40,2.40,2.30,2.30,2.40"
gemini,few,student_01,Mahasiswa 1,3,10,1.65,0.406201920231798,0.16499999999999998,1.2,2.5,1.3,24.618298195866547,Fair,"2.50,1.20,1.80,1.80,1.20,1.30,1.80,1.80,1.80,1.30"
gemini,few,student_01,Mahasiswa 1,4,10,1.2199999999999998,0.24855135843076331,0.06177777777777777,1.0,1.9,0.8999999999999999,20.373062166456013,Good,"1.90,1.00,1.20,1.20,1.20,1.10,1.20,1.10,1.20,1.10"
gemini,few,student_01,Mahasiswa 1,5,10,1.8800000000000001,0.33598941782277736,0.11288888888888887,1.1,2.4,1.2999999999999998,17.871777543764754,Good,"1.80,2.40,1.10,2.20,1.80,1.90,1.80,1.90,1.90,2.00"
gemini,few,student_01,Mahasiswa 1,6,10,2.7399999999999998,0.7351492667781451,0.5404444444444444,2.0,3.9,1.9,26.83026521088121,Poor,"2.30,3.90,3.20,2.20,2.50,2.00,2.00,2.30,3.90,3.10"
gemini,few,student_01,Mahasiswa 1,7,10,1.2499999999999998,0.1957890020745122,0.038333333333333344,1.1,1.8,0.7,15.663120165960978,Excellent,"1.80,1.20,1.20,1.20,1.20,1.10,1.20,1.20,1.20,1.20"
gemini,few,student_02,Mahasiswa 2,1,10,3.16,0.29514591494904874,0.0871111111111111,2.4,3.3,0.8999999999999999,9.340060599653441,Good,"2.90,3.20,3.30,3.30,3.30,3.30,2.40,3.30,3.30,3.30"
gemini,few,student_02,Mahasiswa 2,2,10,2.79,0.37844711945293263,0.14322222222222225,2.4,3.4,1.0,13.564412883617658,Good,"2.90,2.40,3.10,2.40,2.70,3.10,3.40,3.10,2.40,2.40"
gemini,few,student_02,Mahasiswa 2,3,9,1.2555555555555555,0.31666666666666665,0.10027777777777777,1.0,1.8,0.8,25.221238938053098,Good,"1.80,1.00,1.10,1.00,1.20,1.10,1.10,1.80,1.20"
gemini,few,student_02,Mahasiswa 2,4,10,1.17,0.24060109910158123,0.057888888888888906,1.0,1.8,0.8,20.564196504408653,Good,"1.80,1.20,1.00,1.20,1.20,1.00,1.00,1.00,1.20,1.10"
gemini,few,student_02,Mahasiswa 2,5,10,1.3499999999999999,0.26770630673681683,0.07166666666666667,1.2,1.9,0.7,19.83009679531977,Good,"1.80,1.20,1.30,1.20,1.20,1.30,1.90,1.20,1.20,1.20"
gemini,few,student_02,Mahasiswa 2,6,10,2.35,0.25055493963954845,0.06277777777777775,2.1,2.9,0.7999999999999998,10.661912325087169,Good,"2.90,2.10,2.40,2.20,2.20,2.40,2.20,2.60,2.40,2.10"
gemini,few,student_02,Mahasiswa 2,7,10,2.58,0.5308274463305168,0.28177777777777774,1.9,3.8,1.9,20.574707222113055,Fair,"2.90,2.40,1.90,2.40,2.40,2.20,2.40,3.00,3.80,2.40"
gemini,few,student_03,Mahasiswa 3,1,10,2.97,0.5457919831665622,0.29788888888888887,2.3,4.0,1.7000000000000002,18.3768344500526,Fair,"2.90,2.40,2.40,2.30,3.30,3.30,3.30,3.20,4.00,2.60"
gemini,few,student_03,Mahasiswa 3,2,10,2.71,0.3695342413844157,0.13655555555555562,2.2,3.2,1.0,13.635949866583605,Good,"2.90,3.10,3.00,3.00,2.60,2.20,2.30,2.40,2.40,3.20"
gemini,few,student_03,Mahasiswa 3,3,10,1.83,0.3164033993355809,0.10011111111111108,1.1,2.4,1.2999999999999998,17.28980324238147,Good,"2.40,1.80,1.10,1.80,1.80,1.80,1.90,2.00,1.80,1.90"
gemini,few,student_03,Mahasiswa 3,4,10,1.21,0.22827858224351907,0.05211111111111111,1.0,1.8,0.8,18.865998532522237,Good,"1.80,1.00,1.20,1.20,1.30,1.20,1.10,1.20,1.00,1.10"
gemini,few,student_03,Mahasiswa 3,5,10,2.08,0.22509257354845502,0.05066666666666664,1.8,2.4,0.5999999999999999,10.821758343675722,Good,"1.80,1.90,2.00,2.10,2.10,2.00,1.80,2.40,2.40,2.30"
gemini,few,student_03,Mahasiswa 3,6,10,1.8199999999999998,0.3910100879630715,0.1528888888888889,1.4,2.3,0.8999999999999999,21.484070767201732,Good,"2.30,1.60,1.40,1.80,1.40,2.30,2.20,1.60,2.20,1.40"
gemini,few,student_03,Mahasiswa 3,7,10,2.14,0.3977715704047013,0.15822222222222224,1.8,3.1,1.3,18.58745656096735,Good,"3.10,2.40,2.30,1.90,1.90,1.80,1.90,1.80,2.10,2.20"
gemini,few,student_05,Mahasiswa 5,1,10,2.0799999999999996,0.40770359603788414,0.16622222222222222,1.2,2.4,1.2,19.601134424898277,Fair,"2.20,2.30,1.70,2.30,1.70,2.40,2.40,1.20,2.20,2.40"
gemini,few,student_05,Mahasiswa 5,2,10,2.08,0.26583202716502524,0.07066666666666671,1.8,2.7,0.9000000000000001,12.780385921395442,Good,"2.70,1.90,1.80,1.90,1.90,2.20,2.20,1.90,2.10,2.20"
gemini,few,student_05,Mahasiswa 5,3,10,1.4700000000000002,0.3093002855909879,0.09566666666666666,1.2,1.9,0.7,21.040835754488967,Good,"1.80,1.20,1.20,1.30,1.90,1.30,1.20,1.20,1.80,1.80"
gemini,few,student_05,Mahasiswa 5,4,10,1.28,0.18737959096740267,0.03511111111111113,1.2,1.8,0.6000000000000001,14.639030544328332,Excellent,"1.80,1.20,1.20,1.20,1.20,1.30,1.20,1.20,1.20,1.30"
gemini,few,student_05,Mahasiswa 5,5,10,1.59,0.36347092196090613,0.13211111111111112,1.1,2.0,0.8999999999999999,22.859806412635606,Good,"1.80,1.90,1.90,1.20,2.00,1.20,1.10,1.80,1.80,1.20"
gemini,few,student_05,Mahasiswa 5,6,9,1.7444444444444445,0.4126472801046649,0.17027777777777778,1.2,2.5,1.3,23.65493962383429,Fair,"2.20,1.60,2.50,1.30,1.80,1.20,1.90,1.60,1.60"
